SMILES,SMILES_state,NLL
CCOc1cc(C(=O)NN=C(C)c2ccc(-c3ccccc3)cc2)cc(Cl)c1Oc1ccccc1,1,37.42
COc1cccc(C(=O)Nc2cc(S(=O)(=O)Nc3ccccc3F)ccc2N2CCN(C)CC2)c1,1,33.42
c1cc2c3c(ccc2cc1)n1c2c4c(ccc2c3c2ccccc21)n(cc4)C,0,36.55
CC(C)C1NCCC(=O)N1,1,26.14
Cc1nc(NC(C)Cn2ccnc2)c2cc(Cl)ccc2n1,1,29.66
CC(NC(=O)Cc1ccc(OC(F)F)cc1)c1cccnc1,1,26.92
Cc1nc2c(ncn2C2OC(CCl)(COP(=O)(O)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3O)C2OP(=O)(O)O)[nH]1,1,54.37
O=c1cc(CCN2CCOCC2)n(-c2cc(F)ccc2Cl)cc1OB(O)O,1,46.81
Cc1ccc2c(c1)cc(-c1ccc(C)c(C(=O)O)c1)n2C1CCCC1,1,37.31
Cc1ncc(CC(C)CO)n1C,1,24.86
CC(C)(C)OC1CC[S+](CCCC(N)(c2cc3c(Nc4cccc(F)c4)nccn3n2)C(F)(F)F)C1,1,66.34
CCC(NCC1CCCN1CC)c1ccc(F)cc1,1,28.28
C#CCCC(C)C(=O)c1ccc(C(C)C)cc1,1,29.0
CCn1c(Cc2cccs2)nnc1SC(C)C(=O)c1ccc(F)cc1,1,27.56
CCc1nc(CCl)cc(C)c1OC1CC1,1,30.83
Nc1nc(C(=O)OCC2CCCCC2)ns1,1,26.65
CCc1ccc(-c2ccc3scc(CC(=O)O)c3c2)cc1,1,29.72
C=CCOc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(SC)c2)cc1,1,30.35
CCOc1ccc2c(ccn2CC(=O)Nc2cc(Cl)ccc2OC)c1,1,30.28
CC(=O)Nc1ccc(Cl)cc1C(=O)N(C)CC(=O)Nc1ccccc1Cl,1,33.15
O=C(Nc1ccccc1N1CCC1)NC1CCOC(CO)C1,1,34.93
O=C(NCc1cn[nH]c1C(F)(F)F)c1ccc(Br)cc1[N+](=O)[O-],1,32.72
NC(=O)C(Cc1ccc(OCCN(Cc2ccccc2-c2nc(-c3cncnc3N)no2)C(=O)OC2CN3CCC2CC3)cc1)NC(=O)c1c(Cl)cncc1Cl,1,69.68
Cc1ccc(C(O)=C2C(=O)C(=O)N(c3cc(Cl)ccc3[N+](=O)[O-])C2c2ccco2)cc1Cl,1,39.05
COc1nc(C)sc1C(CCSc1ccc(C)cc1)S(C)(=O)=O,1,43.55
NC1(Cc2ccc(Br)c(C(F)F)c2)CC1,1,24.99
CN(CCCl)c1cc(-c2[nH]ncc2-c2nc3ccccc3[nH]2)c(Cl)cc1[N+](=O)[O-],1,48.61
Cc1noc(C)c1COc1cccc(C(=O)Nc2cc(Cl)c(O)c(Cl)c2)c1,1,29.66
CCCC1(O)CN(C2CCOC2)C1,1,24.37
CCCCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,1,29.69
CC(=O)C1(c2ccccc2)CCN(C(=O)OC(C)(C)C)C1,1,26.9
O=C(O)c1nccc2ccc(F)cc12,1,23.99
CC(C(=O)NC1CCCCC1)N(Cc1cccc(Cl)c1)C(=O)CSc1ccc(Br)cc1,1,29.17
C=CCOCC1COC(C)C1,1,25.54
CC(C)(C)c1cc(OC(=O)c2c(O)cccc2-c2ccc(C(=O)OCC3CCCCCC3)cc2)cc(C(=O)OCCS(=O)(=O)C(C)(C)C)c1,1,64.3
CN1CCC(NC(=O)N(C)CC(C2CC2)N(C)C)CC1,1,31.08
CC(OC(=O)c1c2c(c(O)c3ccccc13)C(=O)CCC2)C(=O)NC(N)=O,1,37.93
C=C(C)C(=O)OC(C)OC(=O)N1CC(C=Cc2cc(N(CCCCCCCCCC)CCCCCCCCCCC=CCCCCCCCCC)ccc2OC)=C(C#N)C1=O,1,70.85
CS(=O)(=O)N(Cc1ccccc1)c1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1,1,27.69
Cc1cc(C(=O)OCC(=O)c2ccc(NC(=O)C(C)C)cc2)c(C)o1,1,27.4
CS(=O)(=O)NC1CC(O)C2CS(=O)(=O)C1O2,1,36.47
Cc1ccc(SCCC(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1C,1,30.11
O=C1OC(=O)C(c2ccc(Br)cc2)=C1c1ccccc1,1,25.03
CCCNS(=O)(=O)c1ccc(C(CC)Nc2nc(-c3cccnn3)cs2)cc1,1,42.34
O=C(NC1=NC(Cc2ccc(Cl)c(Cl)c2)(c2cc(NC3CC3)ccc2F)CN1)N1CCSCC1,1,59.33
Cn1nc2c(-c3ccccc3)cc3ccccc3p21,1,38.86
O=C(O)C1OC(Oc2ccc(CNC(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C(O)C(O)C1O,1,34.79
CN=C(O)NC1CCN(C)CC1C,1,28.09
CCC1C(OC)C(OC)=C2C3OC(c4ccoc4)OC4C5(C=C(OC)SN31)CCC(C)(C)C24C=C(C)C5=O,1,95.01
c12O[C@@](Oc2cc2[C@@](OC(=O)C)(C/C=C\C=C/C)NC(CO)C=Cc2c(C)c1)(C)CO,0,74.27
CCNC(=O)C1(C)Cn2c(cc3sccc32)C(=O)N1Cc1ccccc1OC,1,33.61
Cn1cccc1-c1nc2ncnc(N3CC4CN(Cc5cccc(F)c5)CC4C3)c2[nH]1,1,44.21
CCCCC(NC(=O)c1cn(C)n(-c2ccccc2)c1=O)C(=O)O,1,31.66
CCCC(NS(=O)(=O)c1ccc(OCCO)cc1)C(=O)O,1,30.08
COc1ccc(Nc2nc(-c3ccc(C(=O)N4CCC(C)CC4)cc3)cs2)cc1,1,30.57
CCC(CC)NC(=O)N(Cc1cccc(C)c1)C(C(=O)NC1CCCCC1)c1ccccc1C,1,36.25
O=C(CS(=O)(=O)Cc1nc(-c2ccc(C(=O)NC3CC3)cc2)no1)Nc1cccc([N+](=O)[O-])c1,1,36.45
CNC(CCc1ccsc1)Cc1cncn1C,1,27.6
COc1ccc(C)cc1NC(=O)C1CCCN(c2cc([N+](=O)[O-])ccc2Cl)C1,1,35.44
C=NCc1cnc(=O)ccc1NC(=O)C1(C)CC1,1,45.52
CCCN(CCC(=O)N1CCCC(O)C1)C(=O)c1ccc(OC)cc1,1,34.86
CCN1CCN(c2cc(C(O)CNC3CC(C)C4(CC4)C3(C)C)cc(C(N)=O)c2O)CC1,1,61.35
C#Cc1cc(C=CCCO)ccc1Br,1,28.27
CC(C)N(CCNC(=O)Cn1nc2ncccn2c1=O)C(C)C,1,29.05
CCOC(=O)c1sc2nc(C)cc(N3CCCC3)c2c1N,1,26.03
CC(C)CCSCC(C)CCl,1,19.65
O=c1cc(-c2nc(-c3cccc(F)c3)no2)ccn1Cc1ccccc1Cl,1,32.88
CC(CCOc1ccc(CCCC2CCNCC2)cc1)Oc1cc2c(=O)oc3cccnc3c2o1,1,53.74
CC(=O)OC(C)C(C)C1CCC2(C)C(=CCC3C2CCC2(C)C(C)CCC32)C1,1,44.15
Cc1ccc(Cl)c2sc(N3CCN(C(=O)c4cccc(NC(=O)C5CC5)c4)CC3)nc12,1,33.48
O=C(O)C1=CCN(C(=S)Oc2ccccc2Cl)CC1,1,34.22
c12cccc(C)c2-n2c3ccccc3[n+]3Cc4ccc(C(C)(c5ccccc5)C)n(-c5ccc(-c6ccccc6)c[n+]54)c3c2-1,0,65.82
O=C1CCCC2=C1C(c1ccc(O)c(O)c1)C1=C(CC(c3ccc(Cl)cc3Cl)CC1=O)N2,1,35.8
CC(NCCC1CCCN1C)c1ccc(C#N)o1,1,29.16
Cn1c(SCCCCCNS(=O)(=O)c2ccc3cc(S(N)(=O)=O)ccc3c2)nc2ccccc21,1,41.96
COC(=O)c1ccc(C(F)(F)F)cc1N1CCC(=O)N1,1,30.13
Cc1ccc(C(=O)CCC(=O)NCCc2ccc3c(c2)CC(=O)N3)cc1,1,31.03
CCNc1ccc(Cl)c(C(=O)N(C)CCO)n1,1,24.87
CCC(Sc1nnc(CNC(C)(C)C)n1-c1ccc(Cl)c(Cl)c1)C(=O)N1CCSCC1,1,43.31
COc1ccc(Cl)c2sc(NC(=O)c3sc4ncnc(NCC(O)C(=O)O)c4c3C)nc12,1,48.76
CC(C)C1CCn2c(nnc2-c2ccc(F)cc2)C1,1,28.31
Cc1ccc(N2CC(C)N(C(=O)C3(C(F)(F)F)CC3)CC2C)c(F)c1C1CCN(C)C1,1,56.35
Cc1nn2c[n+](Cc3ccccc3)nc2s1,1,27.6
COCCCNC(=O)C(C(C)C)n1nnc(-c2ccco2)n1,1,33.07
CCOC(=O)CCNC(=S)N1CCc2ccc(OS(=O)(=O)N(CC)CC)cc2C1,1,45.57
Cc1cc(CO)cc(C2(C)CCN(C(=O)c3cccnc3C)CC2)n1,1,39.88
CCCN(CCC)c1cccc(CN=C(NCC)NC(C)COC)c1,1,32.19
COC(=O)c1ccc(NC(=O)c2ccc(Cl)[nH]c2=O)cc1,1,30.19
Cc1csc(CN2CCc3sc(N)nc3C2)n1,1,27.19
Cc1ccc(CSc2ncc(C(=O)NCc3ccccc3)c(=O)n2-c2ccccc2)cc1,1,33.57
CCC(O)c1nc(N)c2n1CC(O)CC2,1,36.95
CCOC(=O)c1ccccc1NC(=O)CSc1nc2cc(C)ccc2n1C1C(=O)N(C)c2ccccc21,1,41.23
Cc1occc1C(=O)OCc1cc(C(=O)N2CCCc3ccccc32)no1,1,36.04
O=C(CCC1CCCC1)OCCN1C(=O)c2ccccc2C1=O,1,26.65
CC1(c2ccc(OC(F)(F)F)cc2)CCCCC1(N)c1ccc(-n2nc(C(N)=O)c3cc(C(=O)NCC4CCC(F)(F)C4)ccc32)cc1,1,73.36
c12-c3ccc4-c5c(cccc5)C5(C4(CC4c6c(cccc6)-c2cccc5-c1cccc4C)C)N3,0,62.02
C=CCc1nc(NC(=O)Nc2cnc(C)cc2C)[nH]c1C1(C(=O)NOC)CCOC1,1,65.52
O=C1C(=Cc2cccc(Br)c2F)C2CCC1C2,1,31.6
COC(=O)c1ccccc1NC(=O)c1nc2ccccc2nc1N1CCCCC1C,1,35.89
COCCCC1CCCCNC1,1,23.31
CCC(N)C(=O)NC(Cc1ccccc1)C(=O)CN(C)C,1,31.71
NCCC#Cc1ccc(C(F)(F)F)cn1,1,22.6
Cc1cc(C(F)(F)F)nn1CCNC(=O)C12CC3CC(CC(C3)C1)C2,1,28.5
CC(C)(C(=O)O)C(F)(F)c1cncc(Cl)c1,1,30.57
CC1C2CCC1(CO)C(C)(C)C(=CC(=O)O)C2O,1,44.91
CCC1CCCCN1c1cc(NC(=O)c2cccs2)nc(-c2ccccc2)n1,1,30.13
CCOc1ccccc1C(=O)Nc1sccc1C(=O)N1CCC2(CC1)OCCO2,1,31.82
C=CCC(C(=O)NC1CCN(C#N)CC1)N(CC=C)N=Cc1ccccn1,1,52.48
C1(=C(C(=O)OCC)C(N(c2cccc(c2)C(OC)=O)C2CC(C)(C)CC(C2=1)=O)c1ccccc1OC)C(OCC)=O,0,44.83
Cc1ccc2nc(C)c(NC(=O)c3cc4ccccc4o3)n2c1,1,29.83
Cc1c(C(=O)NSC2CCCC2)n(C)c2cc(C(=O)NCc3ccccc3Cl)ccc12,1,47.78
CN(C)C(=O)COc1ccc(CN2C(=O)C(=O)c3cccc(F)c32)cc1,1,34.08
COc1ccc(CCC(=O)NC(C)(C)CCCl)cc1,1,25.09
CCC(C(=O)NC)n1c2ccccc2c2cnn(-c3cc(F)ccc3C)c(=O)c21,1,44.61
CCCCCCCCCC(=O)c1cc(F)cc(F)c1,1,22.56
COCCNC(=O)Cc1nc2ccc(C(C)C)cc2[nH]1,1,29.86
C=CCOC(=O)C(C)(C)OCC(C)C(=O)O,1,33.82
CCOC(=O)C1CCC(NCc2ccccc2)C(=O)N1C,1,31.31
CC(=O)Oc1ccccc1C=NNc1ccccc1,1,23.81
COc1ccc(OCc2cc(C(=O)Nc3ccccc3N3CCC(C)CC3)c(-c3cccs3)o2)cc1,1,43.17
CCOc1ccc(C2Nc3c4cccc3C(=O)NC2C(c2ccc(OC)cc2)N4)cc1OC,1,39.14
CC(CSC(c1ccccc1)c1ccccc1)(NC(=O)CCC[S+](C)(C)=O)C(=O)N[N+](C)(C)C,1,52.69
CCCCNC(=O)C(CC)N(Cc1cccc(Cl)c1Cl)C(=O)Cc1ccccc1F,1,30.23
CC(C)CCCC(C)C1CCC2C3C(CO)C45CCCCC4C3(CCC12C)c1c2ccccc2nn15,1,64.67
CCC(c1ccccc1F)N(C)CC1CC(Cl)C1,1,26.77
CCCCc1ccccc1NC(=O)COc1cccc(-c2ccccc2)c1,1,31.9
C=C(C(=O)N1CCCC1C(=O)NCc1ccc(C#N)cc1F)C(O)CO,1,41.82
O=C(Cn1cnc(-c2ccco2)n1)Nc1ccccc1C(=O)c1ccccc1,1,31.05
Cc1nn(CC(=O)NC(C(C)C)C2CCOC2)c(=O)c2ccccc12,1,36.33
Cc1cc(Br)ccc1Sc1ccc(C#N)cc1N,1,26.76
CCCCc1c(C=O)c(CC)c(C)c(C(=O)O)c1CCCC,1,32.76
CCOC(=O)c1cc(CN(C)Cc2cnccn2)on1,1,28.1
CNC(=CC=C(C)N)c1c(OCC(C)CCN2CCN(C(C)=O)CC2)c2c(n3cccc13)CCC2,1,64.51
O=C(NCc1ccccc1Br)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1Cl,1,32.59
CNC(=O)c1ccc(NC(=O)c2ccc(NN)c(Cl)c2)cc1,1,30.82
CCCCCCCC(Cl)CCCC(=O)CCC(=O)Cl,1,31.73
CCN(CC)c1cccc(NC(=O)c2cnc(Nc3ccc(C)c(C)c3)cn2)c1,1,32.41
Cc1ccc(NC(=O)C2CCCCC2)cc1S(=O)(=O)N1CCCC1,1,25.57
COC(=O)c1ccc(NC(=O)COC(=O)CCn2cnc3ccccc32)cc1,1,29.1
O=C(Nc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1)c1ccc(N2C(=O)C3CC=CCC3C2=O)cc1,1,34.17
O=C(Cl)c1ccc(C(=O)OCCCCBr)cc1,1,26.77
CCCC(C)NC(=O)CSc1nc(-c2ccc(F)cc2)nn1-c1ccccc1F,1,36.19
CCC1CN(CCCCOc2ccc(F)c(C)c2)CCN1c1ncccc1N,1,47.23
CCS(=O)(=O)c1ccccc1NCCC(C)(C)OC,1,27.8
CNC1CCN(C(=O)C2CCN(C)CC2)C1,1,25.97
NCC1OC(c2cccc(I)c2)C(OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C1O,1,42.9
c1ccc(C2(c3ccccc3)CC3CCP32)cc1,1,28.18
COc1ccc(NC(=O)c2n[nH]c3ccccc23)cc1C(F)F,1,28.19
CCC(=O)Nc1cccc(NC(=O)C2(O)CCOCC2)c1C,1,33.61
CCCCC(c1ccc(Cl)cc1)(C1NC2=C(CC2)C(N)=NC1=O)n1ncnc(C(F)(F)F)c1=O,1,68.98
Cc1ccc(CC2CCCN2C(=O)c2cnc(Cl)n2C)cc1,1,35.92
CCC(CO)NS(=O)(=O)c1ccc(OC)c(F)c1,1,26.03
CC1CCC(C)S(=O)(=O)C1C(=O)O,1,31.89
CC(C)(Cc1ccncc1)C(=O)Cn1cc(I)cn1,1,34.59
CC(C)C(NC(=O)C(N)CC(=O)O)C(=O)N1C(C)CCC1C(=O)O,1,28.95
NCC(Cc1ccnc2ccccc12)c1ccc(C(F)(F)F)cc1,1,29.15
O=C(c1cccc(-c2cc(C3CCCCC3)cc(O)c2O)c1)N1CCCC1,1,39.32
C=CCN(C(=O)CN1CCC(Oc2ccccc2C)CC1)C1CCS(=O)(=O)C1,1,33.41
COC(=O)CC1C2=C(Cl)C(=O)CC(C)C2CCC1(C)C,1,44.69
C=S(C)(=O)CC(F)(F)F,1,26.68
NC(=O)CCN(C(=O)COC(=O)CSc1ccc2ccccc2c1)c1ccccc1,1,30.17
CC(C#N)NC(=O)C(OC(=O)C1CC1C)c1ccccc1,1,33.93
Cc1csc(-n2nnc(CCN)c2Cc2ccccc2)n1,1,31.01
Cc1cc2c(cc1CCCCC(N)=O)OC(CF)CO2,1,39.75
C=CCNC(=O)OC(c1ccccc1)C(C=C)OCC=C,1,30.77
CC(CC1OC1CC(C)(C)CCCO)C(O)c1ccccc1,1,44.21
CC(C)Oc1ccc(C2(c3cc4ccc(Cl)cc4n3C)CC2)cc1C#N,1,41.94
CCCCCC(CC)(CCCC)CC(=O)c1ccnn1CC,1,35.37
CN1CCN(Cc2nc3ccc(C#N)cc3s2)CC1,1,27.27
Cc1cc(-c2c[nH]c3c(Nc4cc(N5CCOCC5)ccc4F)ncnc23)n[nH]1,1,41.56
Cc1nn(C)c2c(Cl)c(CCN3CCN(C4CCC(C(=O)C5CC5F)CC4)CC3C)ccc12,1,61.92
CN1CCC(=NNc2nc3ccc(Br)cc3o2)CC1,1,31.53
Cc1cc(O)c(-c2cc(N)n[nH]2)cc1Cl,1,26.93
COc1cc(C)c(O)cc1C(=O)CCl,1,26.63
COC(=O)Cc1cc(Cl)ccc1N=[N+]=[N-],1,23.82
N=Nc1ccc(N)c2ccc3cc(N)ccc3c12,1,32.27
CC1(C2CCN(C(=O)NC3(c4ccccc4)CCOCC3)CC2)CCOC(=O)N1,1,40.68
C=CC(=O)OC1CCC(CC)CC1OC,1,28.93
CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCC,1,25.98
Cc1cc(Nc2ccccn2)nc(C2CCCN(C(=O)CCSc3ccc(F)cc3)C2)n1,1,34.78
Cc1cccc(C(=O)N2CCN(C(=O)N3C(=O)CSC3=Nc3ccc(C)c(Cl)c3)CC2)c1,1,43.1
CCOC(=O)c1ccc(NC(=O)c2ccc(CC#N)c(C(F)F)c2C)nc1,1,45.5
Cc1c(NC(=O)C2CCC(C(=O)O)CC2)cccc1S(=O)(=O)N1CCOCC1,1,33.86
COCCN(C)C(CN)C1CCOCC1,1,25.39
CC=CC=CC=CC(O)C(CCCC)OCCO,1,35.07
CCC(CCCN)C1C(C)N2C(=O)C(CC(=O)NC)C(C)(C)SC12,1,53.92
Cn1c2ccccc2c2c(-c3ccc4ccccc4c3)ncnc21,1,32.27
CC(C)C1=CC=C2C(=CC3CC=C2C2=CCC4=C(C5=CC(C)C6CCCCC6C5C=C4)C23)CC1,1,61.28
CN1CCC(Cc2nc(C3(C)CCCNC3)no2)C1,1,28.36
CC(=CC(=O)O)C(=O)Nc1cc(Cl)ccc1N1CCCCCC1,1,30.95
CCc1ccc(-c2cc(CCC(=O)O)n(CC)n2)s1,1,30.45
O=S1CCCCC(c2cnc3cc(OCc4ccccn4)ccn23)N1,1,50.8
NCC1(C(=O)NC2CCN(Cc3ccco3)CC2)CCOCC1,1,26.55
CC(C)CCN(C)C(=O)c1c[nH]c2ccccc12,1,24.63
c12ccc(N)cc1[N+](=C(C)C2(C)C)/C(C(OCCCCCCCCCCCCCCCC)=O)=C\C1C/C(C=CC=1CC[N+](CCCCCCCCCCCCCCCC)(C)C)=C/C=C/C1=[N+](CCC[N+](C)(CC(C)C)CCCCCCC,0,90.45
CCN(CC)c1ccc2cc(C(=O)N3CCN(C(=O)NCc4ccccc4)CC3)c(=O)oc2c1,1,33.81
COC(=O)CCCCCCCC(=O)NO,1,23.97
COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1F,1,26.9
CS(=O)(=O)N(CCC(=O)c1ccc(Cl)cc1)CCc1ccccc1,1,27.88
Cc1cc(C)n(C(C)C2CCCN(c3ccnc(C(=O)O)c3)C2)n1,1,37.91
CN(C)CCN1CC(=S)N(c2ccccc2)CC1=O,1,29.4
CN(CC1CCCN1)S(=O)(=O)O,1,25.02
CN=C(NCc1cccc(NS(C)(=O)=O)c1)NCC(c1ccc(OC)cc1)N1CCCC1,1,28.91
c1c(Cn2c(C(C(c3[nH]c(c4COCc43)=O)(CC)CC)=O)ncc2)cccc1,0,44.09
COCCNC(=O)c1nc(Nc2ccc(OCC(=O)O)c(F)c2)c(C(N)=O)cc1F,1,44.25
CC(C)[P+]1([O-])OCC(C)(C(=O)O)CO1,1,31.94
CCCC(Cl)C(Cl)CS(C)(=O)=O,1,27.79
Cc1ccc2nc3c(cc2c1)CC(C)CC3,1,25.8
CCNC(=O)CCC(C)=CC(C)=Nc1c(C)noc1C,1,42.17
Cc1cc(NC(=O)CN2CCN(C(=O)Cc3ccc(F)c(F)c3)CC2)no1,1,30.18
CN(C)C(=O)COc1ccc(-c2ccc3c(ccn3C3CCCCC3)c2)cc1,1,37.15
CC(C)NCc1ccc(-c2ccc(C(=O)N(C)C)cc2)cc1,1,25.59
c12c(ccc3CCCC(CCC)(c21)C3=O)OCC,0,39.96
CC(C)(C)OC(=O)NC(CC(=O)OC1CC=Cc2cccc(=O)n21)N(Cc1ccccc1)C(=O)OCc1ccccc1,1,54.0
CCc1cc(Cc2ccc(C)c(C3CCNCC3(C)C)c2)c(C)cc1CN,1,50.04
CCOC(=O)NNC(=O)c1nn(Cc2ccccc2Cl)c(=O)n(-c2ccc(Cl)cc2)c1=O,1,37.82
COC(=O)CC(CC(C)CCC[n+]1ncccc1C)OC(=O)c1ccccc1,1,51.68
CC(C)(C)OC(=O)N1CCN(Cc2cc(C(=O)OCCC3CC3)c(NC(=O)c3cc(OC(F)F)ccc3Cl)s2)CC1,1,56.3
Cn1ccnc1CC(CN)Cc1ccc(C(F)(F)F)cc1,1,25.06
CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCC,1,32.53
CCOc1cccc(-c2nnc(NS(=O)(=O)c3ccccc3)s2)c1,1,31.06
CN(Cc1ccccc1)C(=O)c1ccc(NC(=O)C(Cl)C2CC2)cc1,1,34.19
COc1ccccc1NC(=O)CNC(=O)N1CCC(c2ccccc2)CC1,1,28.86
O=C(CSC1CCCCC1)Nc1cccc(CCl)c1,1,25.06
CCN(CC)C1(CC(N)=O)CCC2CN(CC(F)(F)F)CC(Nc3cnc4c(cnn4Cc4ccc(OC)cc4)c3)C2C1,1,69.23
CON1C2N=C(Nc3ccccc3C)N(c3ccc(F)cc3)C1CCN2OS(=O)(=O)O,1,56.26
COC(C)(C)CNC(=O)NCC(O)c1cccc(F)c1F,1,30.4
CCCn1c(SCC(=O)NCCc2ccc(F)cc2)nc2ccccc21,1,26.08
Cc1cccc(NC(=O)COc2ccc(C(=O)C3CCN(C(=O)OCc4ccccc4)CC3)cc2)c1,1,36.57
CC(C)CNCc1nnnn1-c1cccc(Cl)c1,1,23.46
Nc1ccccc1-c1cccc(NC(=O)CCCc2ccccc2)c1,1,29.72
[C@H]1(CC(=O)O)CSc2n(-c3ccc(cc3)F)c3c(n21)nccc3,0,39.14
CCCC(CO)(CO)OCCC(C)(C)CO,1,28.62
CCCCCCCCC1CCC(C2CCC(c3ccc(OC(F)(F)F)c(OCC)c3)CC2)CC1,1,31.61
Cc1cc2nc(C(=O)N3CCCC(NC(=O)c4cc5ccncc5[nH]4)C3)cc(C)n2n1,1,43.96
COc1c(I)nc(C)c2c1NCCC2,1,33.73
OCOCC1COC=CO1,1,24.61
CC=C(F)C=CC=CCOC(=O)C=NN(N)C(CCCC)CC(=O)OC,1,59.55
C=CCOc1ccc(Br)cc1C=NNC(=O)CN(c1cc(Cl)ccc1Cl)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1,35.74
Cc1nc(N2CCN(Cc3ccc4c(c3)CCO4)CC2)cc2ccc(NCc3ccco3)nc12,1,47.06
CCc1ccc(CC(=O)N(CC(=O)N2CCCCc3ccccc32)C(C)C)cc1,1,38.81
CNC1CN(CCOCCOC)CCc2ccccc21,1,27.53
CC#CCNC(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,1,32.47
NCC1CCCC1NC(=O)c1cc(Br)ccc1I,1,27.81
COc1nc(-c2cccc(N3CCN(C4CCN(c5ccc(C(=O)NCC#Cc6ccc(Cl)cc6CCC6CCCCC6C(=O)O)nc5)C(C)C4)CC3)c2Cl)ccc1CNCC1CCC(=O)N1,1,76.18
O=C(NCc1c(Cl)ccc2ccccc12)OCC1c2ccccc2-c2ccccc21,1,31.49
COc1ccc(C(=O)c2cccc(CC(=O)O)c2OC)c(OC)c1,1,32.66
Cc1ccccc1N1CCN(C(=O)c2cccc(N3CCCC3=O)c2)CC1,1,26.46
CC(C)C(NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccccc1)C(N)=O,1,29.57
CCc1nc2ccc(-c3cc(Cl)ccc3Cl)cc2c(=O)[nH]1,1,32.55
CN(CC(=O)O)c1cccc(NC2CC2)n1,1,28.41
Cc1sc(NC(=O)C2CC(=O)N(C3CCOCC3)C2)nc1-c1ccccc1,1,31.71
O=Cc1cccnc1Nc1cccc(Br)c1,1,26.11
FC([C@@H](c1ccc(N=C(SCC)N)cc1)(O)c1ccc(C(C)(C)C)cc1)(F)F,0,41.07
Cc1nc(Nc2cccc(F)c2)cc(N2CCCC(C)C2)n1,1,31.17
Cc1cccc(C)c1NC(=O)c1cnn(-c2ccccc2)n1,1,24.18
CC(C)(C)c1ccccc1NC1CCN2CCCC2C1,1,26.09
Cc1cn(C2CCN(c3ccncc3Cl)CC2)nn1,1,28.51
CCC1CN(C(=O)C(C)C)C(c2ccccc2)O1,1,30.36
CNC(CCCNCC1(C)CCCCC1)=NO,1,26.66
[O-][S+]1Cc2ccccc2C(c2ccccc2)=N1,1,30.41
Cc1ccc(-c2cc(C)[n+](C)c3cc(-c4ccccc4)ccc23)c(-c2ccccc2)c1Cl,1,46.2
CCCCCCCCCCCCCCCCOCCCC(O)C1OCC(C(O)C(O)CSCC2OCC(O)C(O)C2O)O1,1,60.02
CCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(O)CO,1,41.27
CC(C)CCC(COC(=O)c1ccccc1)CC(=O)NC12CC3CC(CC(C3)C1)C2,1,39.45
C=C(Cl)CNC(=O)NC(C)c1ccc(C)cc1OC,1,32.7
CCCC1CCC(COOCC2CO2)CC1,1,26.88
Cc1cc([N+](=O)[O-])c(F)cc1Sc1cc(F)c(Br)cc1N,1,36.16
Cc1ccsc1C(=O)NCCNCC1CC1,1,24.68
Cc1c(Cl)cccc1NC(=O)CCc1c[nH]c2ccccc12,1,24.72
Cc1c(N)n(CCc2ccccc2)c2cc([N+](=O)[O-])c(C(F)(F)F)cc12,1,40.91
CC(=O)N(C=O)c1nc(N(C)C=S)cs1,1,38.72
O=C1CN(Cc2cccnn2)N=N1,1,28.68
COC(=O)C(C)=Cc1cc(C(C)(C)C)cc(C)c1C,1,31.48
Cc1cccc(-c2nsc(=O)n2CC(C)C)c1,1,28.39
O=C(C=Cc1ncc[nH]1)Nc1cccc2c1C(=O)C=CC2=O,1,37.42
COC1C2COC(N3CCN(c4ccccn4)CC3)OC1C13OOC4(OOOC45CO5)C1OC1(C=CC(=O)O1)OC23,1,86.15
C=CCNC(=O)N(Cc1ccc(C(=O)NCc2ccco2)cc1)Cc1ccco1,1,34.9
CCOC(=O)c1ccc2cc(Cl)ccc2n1,1,22.94
CCCn1ncnc1CC(N)c1ccc(Br)c(C)c1,1,26.43
C#CC1NC(=O)c2cc(C)ccc2O1,1,30.37
ClC1CCCOc2ncc(Br)cc21,1,30.87
CCCNC(=O)C(Cc1ccccc1)N(Cc1ccc(OC)cc1)C(=O)CN(c1ccc(I)cc1)S(C)(=O)=O,1,30.15
